DATE,Chapter,Adm2,PROVINCE,Adm3,Municipality,Adm4,BARANGAY,SITE,FAMILIES,INDIVIDUALS,FOOD_TOT,EmRelief_TOT,Shelter_TOT,Ration_2day,Ration_2week,Blankets,MosquitoNet,Jerry_10L,Jerry_20L,PlasticSleepingMat,HygieneKit,KitchenSet,CleaningKit,Tarpaulin,Tent,SRK,BottleWater_1L,Tracing,PSP,HotMeal,PairSlippers,LoafBread,UsedClothes,BathSoap,CGI,Shampoo_2dozen,CashForRelief,Jerry_collapsible,Donor_NOTE,DONOR,PNS_name
11/25/13,Eastern Samar Chapter,826,Eastern Samar,82604,Borongan City,82604061,Tamoso,,14,70,14,389,222,14,,,,,,,,111,,222,,,,,,,,,,56,,,,222,ICRC,ICRC,
11/24/13,Eastern Samar Chapter,826,Eastern Samar,82604,Borongan City,82604059,Taboc,,82,410,82,1994,1428,82,,,,,,,,238,,1428,,,,,,,,,,328,,,,1428,ICRC,ICRC,
11/24/13,Eastern Samar Chapter,826,Eastern Samar,82604,Borongan City,82604005,Balud,Batud,45,225,45,1620,960,45,,,,,,,,480,,960,,,,,,,,,,180,,,,960,ICRC,ICRC,
11/24/13,Eastern Samar Chapter,826,Eastern Samar,82604,Borongan City,82604055,Songco,,21,105,21,759,450,21,,,,,,,,225,,450,,,,,,,,,,84,,,,450,ICRC,ICRC,
11/23/13,Eastern Samar Chapter,826,Eastern Samar,82604,Borongan City,82604003,Ando,Ando Island,55,275,55,3394,2116,55,,,,,,,,1058,,2116,,,,,,,,,,220,,,,2116,ICRC,ICRC,
11/23/13,Eastern Samar Chapter,826,Eastern Samar,82604,Borongan City,82604060,Tabunan,,16,80,16,319,170,16,,,,,,,,85,,170,,,,,,,,,,64,,,,170,ICRC,ICRC,
11/22/13,Eastern Samar Chapter,826,Eastern Samar,82604,Borongan City,82604013,Cabong,,7,35,7,892,576,7,,,,,,,,288,,576,,,,,,,,,,28,,,,576,ICRC,ICRC,
11/22/13,Eastern Samar Chapter,826,Eastern Samar,82604,Borongan City,82604027,Lalawigan,,14,70,14,533,318,14,,,,,,,,159,,318,,,,,,,,,,56,,,,318,ICRC,ICRC,
11/22/13,Eastern Samar Chapter,826,Eastern Samar,82604,Borongan City,#N/A,Cagrada-o,,216,1080,0,381,254,,,,,,,,,127,,254,,,,,,,,,,,,,,254,,PRC,
11/22/13,Eastern Samar Chapter,826,Eastern Samar,82604,Borongan City,82604045,Sabang South,,15,75,15,315,170,15,,,,,,,,85,,170,,,,,,,,,,60,,,,170,ICRC,ICRC,
11/22/13,Eastern Samar Chapter,826,Eastern Samar,82604,Borongan City,82604024,Divinubo,,114,570,114,630,116,114,,,,,,,,58,,116,,,,,,,,,,456,,,,116,ICRC,ICRC,
11/22/13,Eastern Samar Chapter,826,Eastern Samar,82604,Borongan City,#N/A,Mayana,,8,40,0,1148,574,,,,,,,,574,574,,574,,,,,,,,,,,,,,,,PRC,
11/22/13,Eastern Samar Chapter,826,Eastern Samar,82604,Borongan City,#N/A,Hagna,,22,110,0,250,125,,,,,,,,125,125,,125,,,,,,,,,,,,,,,,PRC,
11/21/13,Eastern Samar Chapter,826,Eastern Samar,82604,Borongan City,82604011,Bugas,,72,360,72,484,98,72,,,,,,,98,98,,98,,,,,,,,,,288,,,,,ICRC,ICRC,
11/21/13,Eastern Samar Chapter,826,Eastern Samar,82604,Borongan City,82604036,Purok B,Brgy. B,8,40,8,1180,574,8,,,,,,,574,574,,574,,,,,,,,,,32,,,,,ICRC,ICRC,
11/21/13,Eastern Samar Chapter,826,Eastern Samar,82604,Borongan City,82604044,Sabang north,,22,110,22,596,254,22,,,,,,,254,254,,254,,,,,,,,,,88,,,,,ICRC,ICRC,
11/21/13,Eastern Samar Chapter,826,Eastern Samar,82604,Borongan City,82604053,Santa Fe,,216,1080,216,1142,139,216,,,,,,,139,139,,139,,,,,,,,,,864,,,,,ICRC,ICRC,
11/21/13,Eastern Samar Chapter,826,Eastern Samar,82604,Borongan City,82604014,Cagbonga,,4,20,4,270,127,4,,,,,,,127,127,,127,,,,,,,,,,16,,,,,ICRC,ICRC,
11/20/13,Eastern Samar Chapter,826,Eastern Samar,82604,Borongan City,#N/A,Tagporo,,129,645,129,0,0,129,,,,,,,,,,,,,,,,,,,,,,,,,NLRC,PNS,Netherlands Red Cross
11/20/13,Eastern Samar Chapter,826,Eastern Samar,82604,Borongan City,#N/A,Barbo,,180,900,180,0,0,180,,,,,,,,,,,,,,,,,,,,,,,,,NLRC,PNS,Netherlands Red Cross
11/20/13,Eastern Samar Chapter,826,Eastern Samar,82604,Borongan City,#N/A,Tagporo,,196,980,196,0,0,196,,,,,,,,,,,,,,,,,,,,,,,,,NLRC,PNS,Netherlands Red Cross
11/20/13,Eastern Samar Chapter,826,Eastern Samar,82604,Borongan City,#N/A,Taytay,,250,1250,250,0,0,250,,,,,,,,,,,,,,,,,,,,,,,,,NLRC,PNS,Netherlands Red Cross
11/20/13,Eastern Samar Chapter,826,Eastern Samar,82604,Borongan City,#N/A,Sapao,,265,1325,265,0,0,265,,,,,,,,,,,,,,,,,,,,,,,,,NLRC,PNS,Netherlands Red Cross
11/20/13,Eastern Samar Chapter,826,Eastern Samar,82604,Borongan City,82604058,Surok,,265,1325,265,0,0,265,,,,,,,,,,,,,,,,,,,,,,,,,NLRC,PNS,Netherlands Red Cross
11/20/13,Eastern Samar Chapter,826,Eastern Samar,82604,Borongan City,#N/A,Gahoy,,194,970,194,0,0,194,,,,,,,,,,,,,,,,,,,,,,,,,NLRC,PNS,Netherlands Red Cross
11/20/13,Eastern Samar Chapter,826,Eastern Samar,82604,Borongan City,#N/A,Hagna,,96,480,96,0,0,96,,,,,,,,,,,,,,,,,,,,,,,,,NLRC,PNS,Netherlands Red Cross
11/20/13,Eastern Samar Chapter,826,Eastern Samar,82604,Borongan City,#N/A,Timala,,113,565,113,0,0,113,,,,,,,,,,,,,,,,,,,,,,,,,NLRC,PNS,Netherlands Red Cross
11/20/13,Eastern Samar Chapter,826,Eastern Samar,82604,Borongan City,#N/A,Bagua,,200,1000,200,0,0,200,,,,,,,,,,,,,,,,,,,,,,,,,NLRC,PNS,Netherlands Red Cross
11/20/13,Eastern Samar Chapter,826,Eastern Samar,82604,Borongan City,#N/A,Mayana,,150,750,150,0,0,150,,,,,,,,,,,,,,,,,,,,,,,,,NLRC,PNS,Netherlands Red Cross
11/20/13,Eastern Samar Chapter,826,Eastern Samar,82604,Borongan City,#N/A,Banahao,,14,70,14,0,0,14,,,,,,,,,,,,,,,,,,,,,,,,,NLRC,PNS,Netherlands Red Cross
11/20/13,Eastern Samar Chapter,826,Eastern Samar,82604,Borongan City,82604008,Bato,,11,55,11,0,0,11,,,,,,,,,,,,,,,,,,,,,,,,,NLRC,PNS,Netherlands Red Cross
11/20/13,Eastern Samar Chapter,826,Eastern Samar,82604,Borongan City,#N/A,Bayabay,,2,10,2,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,NLRC,PNS,Netherlands Red Cross
12/23/13,Eastern Samar Chapter,826,Eastern Samar,#N/A,Canauayan,#N/A,,,98,490,0,196,0,,,,,,,,98,98,,,,,,,,,,,,,,,,,,PRC,
12/23/13,Eastern Samar Chapter,826,Eastern Samar,#N/A,Casuguran,#N/A,,,963,4815,0,1926,0,,,,,,,,963,963,,,,,,,,,,,,,,,,,,PRC,
12/23/13,Eastern Samar Chapter,826,Eastern Samar,82608,Giporlos,#N/A,,,2851,14255,2851,0,2851,2851,,,,,,,,,,2851,,,,,,,,,,,,,,,,PRC,
12/23/13,Eastern Samar Chapter,826,Eastern Samar,82609,Guiuan,#N/A,Homonhon Island,,2026,10130,0,4052,0,,,,,,,,2026,2026,,,,,,,,,,,,,,,,,,PRC,
11/30/13,Eastern Samar Chapter,826,Eastern Samar,82609,Guiuan,82609033,Poblacion Ward 1,Guiuan Town Plaza,127,635,0,381,0,,,381,,,,,,,,,,,,,,,,,,,,,,,ICRC,ICRC,
11/30/13,Eastern Samar Chapter,826,Eastern Samar,82609,Guiuan,82609034,Poblacion Ward 2,Guiuan Town Plaza,58,290,0,174,0,,,174,,,,,,,,,,,,,,,,,,,,,,,ICRC,ICRC,
11/30/13,Eastern Samar Chapter,826,Eastern Samar,82609,Guiuan,82609037,Poblacion Ward 3,Guiuan Town Plaza,85,425,0,255,0,,,255,,,,,,,,,,,,,,,,,,,,,,,ICRC,ICRC,
11/30/13,Eastern Samar Chapter,826,Eastern Samar,82609,Guiuan,82609038,Poblacion Ward 4,Guiuan Town Plaza,288,1440,0,864,0,,,864,,,,,,,,,,,,,,,,,,,,,,,ICRC,ICRC,
11/30/13,Eastern Samar Chapter,826,Eastern Samar,82609,Guiuan,82609027,Poblacion Ward 4-A,Guiuan Town Plaza,159,795,0,477,0,,,477,,,,,,,,,,,,,,,,,,,,,,,ICRC,ICRC,
11/30/13,Eastern Samar Chapter,826,Eastern Samar,82609,Guiuan,82609039,Poblacion Ward 5,Guiuan Town Plaza,85,425,0,255,0,,,255,,,,,,,,,,,,,,,,,,,,,,,ICRC,ICRC,
11/30/13,Eastern Samar Chapter,826,Eastern Samar,82609,Guiuan,82609040,Poblacion Ward 6,Guiuan Town Plaza,1058,5290,0,3174,0,,,3174,,,,,,,,,,,,,,,,,,,,,,,ICRC,ICRC,
11/30/13,Eastern Samar Chapter,826,Eastern Samar,82609,Guiuan,82609041,Poblacion Ward 7,Guiuan Town Plaza,225,1125,0,675,0,,,675,,,,,,,,,,,,,,,,,,,,,,,ICRC,ICRC,
11/30/13,Eastern Samar Chapter,826,Eastern Samar,82609,Guiuan,82609042,Poblacion Ward 8,Guiuan Town Plaza,480,2400,0,1440,0,,,1440,,,,,,,,,,,,,,,,,,,,,,,ICRC,ICRC,
11/30/13,Eastern Samar Chapter,826,Eastern Samar,82609,Guiuan,82609043,Poblacion Ward 9,Guiuan Town Plaza,238,1190,0,714,0,,,714,,,,,,,,,,,,,,,,,,,,,,,ICRC,ICRC,
11/30/13,Eastern Samar Chapter,826,Eastern Samar,82609,Guiuan,82609021,Poblacion Ward 9-A,Guiuan Town Plaza,179,895,0,537,0,,,537,,,,,,,,,,,,,,,,,,,,,,,ICRC,ICRC,
11/30/13,Eastern Samar Chapter,826,Eastern Samar,82609,Guiuan,82609020,Poblacion Ward 10,Guiuan Town Plaza,166,830,0,498,0,,,498,,,,,,,,,,,,,,,,,,,,,,,ICRC,ICRC,
11/30/13,Eastern Samar Chapter,826,Eastern Samar,82609,Guiuan,82609035,Poblacion Ward 11,Guiuan Town Plaza,216,1080,0,648,0,,,648,,,,,,,,,,,,,,,,,,,,,,,ICRC,ICRC,
11/30/13,Eastern Samar Chapter,826,Eastern Samar,82609,Guiuan,82609036,Poblacion Ward 12,Guiuan Town Plaza,111,555,0,333,0,,,333,,,,,,,,,,,,,,,,,,,,,,,ICRC,ICRC,
11/30/13,Eastern Samar Chapter,826,Eastern Samar,82609,Guiuan,82609005,Baras,Guiuan Town Plaza,324,1620,0,972,0,,,972,,,,,,,,,,,,,,,,,,,,,,,ICRC,ICRC,
11/30/13,Eastern Samar Chapter,826,Eastern Samar,82609,Guiuan,82609008,Bungtod,"Buntod, Guiuan Town Plaza",242,1210,0,726,0,,,726,,,,,,,,,,,,,,,,,,,,,,,ICRC,ICRC,
11/30/13,Eastern Samar Chapter,826,Eastern Samar,82609,Guiuan,82609014,Campoyong,Guiuan Town Plaza,401,2005,0,1203,0,,,1203,,,,,,,,,,,,,,,,,,,,,,,ICRC,ICRC,
11/30/13,Eastern Samar Chapter,826,Eastern Samar,82609,Guiuan,82609059,Dalaragan,Guiuan Town Plaza,102,510,0,306,0,,,306,,,,,,,,,,,,,,,,,,,,,,,ICRC,ICRC,
11/30/13,Eastern Samar Chapter,826,Eastern Samar,82609,Guiuan,82609028,Lupok,"Lupoc, Guiuan Town Plaza",509,2545,0,1527,0,,,1527,,,,,,,,,,,,,,,,,,,,,,,ICRC,ICRC,
11/30/13,Eastern Samar Chapter,826,Eastern Samar,82609,Guiuan,82609030,Ngolos,Guiuan Town Plaza,326,1630,0,978,0,,,978,,,,,,,,,,,,,,,,,,,,,,,ICRC,ICRC,
11/30/13,Eastern Samar Chapter,826,Eastern Samar,82609,Guiuan,82609032,Pagnamitan,Guiuan Town Plaza,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,ICRC,ICRC,
11/29/13,Eastern Samar Chapter,826,Eastern Samar,82609,Guiuan,#N/A,Tagbabangnan,Bgy. Tagbabangnan hall,135,675,135,1527,1018,135,,,,,,,,509,,1018,,,,,,,,,,0,,,,1018,,PRC,
11/29/13,Eastern Samar Chapter,826,Eastern Samar,82609,Guiuan,82609058,Canawayon,Bgy. Canawayon hall,98,490,98,978,652,98,,,,,,,,326,,652,,,,,,,,,,,,,,652,,PRC,
11/29/13,Eastern Samar Chapter,826,Eastern Samar,82609,Guiuan,82609017,Casuguran,Bgy. Casuguran hall,574,2870,574,0,0,574,,,,,,,,,,,,,,,,,,,,,,,,,,PRC,
11/29/13,Eastern Samar Chapter,826,Eastern Samar,82609,Guiuan,82609012,Cagusu-An,Bgy. Cagusu-An hall,254,1270,254,0,0,254,,,,,,,,,,,,,,,,,,,,,,,,,,PRC,
11/29/13,Eastern Samar Chapter,826,Eastern Samar,82609,Guiuan,82609019,Culasi,Bgy. Culasi hall,139,695,139,0,0,139,,,,,,,,,,,,,,,,,,,,,,,,,,PRC,
11/29/13,Eastern Samar Chapter,826,Eastern Samar,82609,Guiuan,#N/A,Dinapulangan,Bgy. Dinapulangan hall,127,635,127,0,0,127,,,,,,,,,,,,,,,,,,,,,,,,,,PRC,
11/29/13,Eastern Samar Chapter,826,Eastern Samar,82609,Guiuan,#N/A,Dipaugan,Bgy. Dipaugan hall,574,2870,574,0,0,574,,,,,,,,,,,,,,,,,,,,,,,,,,PRC,
11/29/13,Eastern Samar Chapter,826,Eastern Samar,82609,Guiuan,82609024,Habag,Bgy. Habag hall,125,625,125,0,0,125,,,,,,,,,,,,,,,,,,,,,,,,,,PRC,
11/21/13,Eastern Samar Chapter,826,Eastern Samar,82609,Guiuan,82609064,Tagporo,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,PRC,
11/21/13,Eastern Samar Chapter,826,Eastern Samar,82609,Guiuan,82609006,Barbo,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,PRC,
11/21/13,Eastern Samar Chapter,826,Eastern Samar,82609,Guiuan,82609048,Sapao,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,PRC,
11/21/13,Eastern Samar Chapter,826,Eastern Samar,82609,Guiuan,82609052,Surok,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,PRC,
11/21/13,Eastern Samar Chapter,826,Eastern Samar,82609,Guiuan,82609054,Taytay,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,PRC,
12/24/13,Eastern Samar Chapter,826,Eastern Samar,82604,Borongan City,82604018,Can-abong,,65,325,65,0,0,65,,,,,,,,,,,,,,,,,,,,,,,,,,PRC,
11/21/13,Eastern Samar Chapter,826,Eastern Samar,82609,Guiuan,82609022,Gahoy,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,PRC,
11/21/13,Eastern Samar Chapter,826,Eastern Samar,82609,Guiuan,82609004,Banahao,Banahaw,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,PRC,
11/21/13,Eastern Samar Chapter,826,Eastern Samar,82609,Guiuan,82609055,Timala,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,PRC,
11/21/13,Eastern Samar Chapter,826,Eastern Samar,82609,Guiuan,82609002,Bagua,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,PRC,
11/20/13,Eastern Samar Chapter,826,Eastern Samar,82609,Guiuan,#N/A,Hadla,,94,470,94,188,0,94,,,,,,,,,,,,,,,,,,,,188,,,,,NLRC,PNS,Netherlands Red Cross
11/20/13,Eastern Samar Chapter,826,Eastern Samar,82609,Guiuan,#N/A,Cagdanao,,99,495,99,198,0,99,,,,,,,,,,,,,,,,,,,,198,,,,,NLRC,PNS,Netherlands Red Cross
11/20/13,Eastern Samar Chapter,826,Eastern Samar,82609,Guiuan,82609033,Poblacion Ward 1,,126,630,126,252,0,126,,,,,,,,,,,,,,,,,,,,252,,,,,NLRC,PNS,Netherlands Red Cross
11/20/13,Eastern Samar Chapter,826,Eastern Samar,82609,Guiuan,82609034,Poblacion Ward 2,,139,695,139,278,0,139,,,,,,,,,,,,,,,,,,,,278,,,,,NLRC,PNS,Netherlands Red Cross
11/20/13,Eastern Samar Chapter,826,Eastern Samar,82609,Guiuan,82609037,Poblacion Ward 3,,115,575,115,230,0,115,,,,,,,,,,,,,,,,,,,,230,,,,,NLRC,PNS,Netherlands Red Cross
11/20/13,Eastern Samar Chapter,826,Eastern Samar,82609,Guiuan,82609038,Poblacion Ward 4,,163,815,163,326,0,163,,,,,,,,,,,,,,,,,,,,326,,,,,NLRC,PNS,Netherlands Red Cross
11/20/13,Eastern Samar Chapter,826,Eastern Samar,82609,Guiuan,82609039,Poblacion Ward 5,,337,1685,337,674,0,337,,,,,,,,,,,,,,,,,,,,674,,,,,NLRC,PNS,Netherlands Red Cross
11/20/13,Eastern Samar Chapter,826,Eastern Samar,82609,Guiuan,#N/A,Cabay,,475,2375,475,950,0,475,,,,,,,,,,,,,,,,,,,,950,,,,,NLRC,PNS,Netherlands Red Cross
11/20/13,Eastern Samar Chapter,826,Eastern Samar,82609,Guiuan,#N/A,Balago,,190,950,190,380,0,190,,,,,,,,,,,,,,,,,,,,380,,,,,NLRC,PNS,Netherlands Red Cross
11/20/13,Eastern Samar Chapter,826,Eastern Samar,82609,Guiuan,#N/A,Caisawan,,131,655,131,262,0,131,,,,,,,,,,,,,,,,,,,,262,,,,,NLRC,PNS,Netherlands Red Cross
11/20/13,Eastern Samar Chapter,826,Eastern Samar,82609,Guiuan,#N/A,Cantubi,,73,365,73,146,0,73,,,,,,,,,,,,,,,,,,,,146,,,,,NLRC,PNS,Netherlands Red Cross
11/20/13,Eastern Samar Chapter,826,Eastern Samar,82609,Guiuan,#N/A,Duinpolingan,,128,640,128,256,0,128,,,,,,,,,,,,,,,,,,,,256,,,,,NLRC,PNS,Netherlands Red Cross
11/20/13,Eastern Samar Chapter,826,Eastern Samar,82609,Guiuan,#N/A,Julag,,27,135,27,54,0,27,,,,,,,,,,,,,,,,,,,,54,,,,,NLRC,PNS,Netherlands Red Cross
11/20/13,Eastern Samar Chapter,826,Eastern Samar,82609,Guiuan,#N/A,Manamag,,207,1035,207,414,0,207,,,,,,,,,,,,,,,,,,,,414,,,,,NLRC,PNS,Netherlands Red Cross
11/19/13,Eastern Samar Chapter,826,Eastern Samar,82609,Guiuan,82609004,Banahao,,143,715,143,286,0,143,,,,,,,,,,,,,,,,,,,,286,,,,,NLRC,PNS,Netherlands Red Cross
11/19/13,Eastern Samar Chapter,826,Eastern Samar,82609,Guiuan,82609055,Timala,,104,520,104,208,0,104,,,,,,,,,,,,,,,,,,,,208,,,,,NLRC,PNS,Netherlands Red Cross
11/19/13,Eastern Samar Chapter,826,Eastern Samar,82609,Guiuan,82609002,Bagua,,127,635,127,254,0,127,,,,,,,,,,,,,,,,,,,,254,,,,,NLRC,PNS,Netherlands Red Cross
11/18/13,Eastern Samar Chapter,826,Eastern Samar,82609,Guiuan,82609064,Tagporo,,132,660,132,264,0,132,,,,,,,,,,,,,,,,,,,,264,,,,,NLRC,PNS,Netherlands Red Cross
11/18/13,Eastern Samar Chapter,826,Eastern Samar,82609,Guiuan,#N/A,Banlao,,159,795,159,318,0,159,,,,,,,,,,,,,,,,,,,,318,,,,,NLRC,PNS,Netherlands Red Cross
11/18/13,Eastern Samar Chapter,826,Eastern Samar,82609,Guiuan,82609048,Sapao,Sagpao,240,1200,240,480,0,240,,,,,,,,,,,,,,,,,,,,480,,,,,NLRC,PNS,Netherlands Red Cross
11/18/13,Eastern Samar Chapter,826,Eastern Samar,82609,Guiuan,82609052,Surok,Turok,243,1215,243,486,0,243,,,,,,,,,,,,,,,,,,,,486,,,,,NLRC,PNS,Netherlands Red Cross
11/18/13,Eastern Samar Chapter,826,Eastern Samar,82609,Guiuan,82609054,Taytay,,192,960,192,384,0,192,,,,,,,,,,,,,,,,,,,,384,,,,,NLRC,PNS,Netherlands Red Cross
11/18/13,Eastern Samar Chapter,826,Eastern Samar,82609,Guiuan,82609022,Gahoy,,188,940,188,376,0,188,,,,,,,,,,,,,,,,,,,,376,,,,,NLRC,PNS,Netherlands Red Cross
11/17/13,Eastern Samar Chapter,826,Eastern Samar,82609,Guiuan,82609005,Baras,1 Baras,391,1955,391,782,0,391,,,,,,,,,,,,,,,,,,,,782,,,,,,PRC,
11/17/13,Eastern Samar Chapter,826,Eastern Samar,82609,Guiuan,82609030,Ngolos,,346,1730,346,692,0,346,,,,,,,,,,,,,,,,,,,,692,,,,,,PRC,
11/17/13,Eastern Samar Chapter,826,Eastern Samar,82609,Guiuan,82609032,Pagnamitan,,250,1250,250,500,0,250,,,,,,,,,,,,,,,,,,,,500,,,,,,PRC,
11/17/13,Eastern Samar Chapter,826,Eastern Samar,82609,Guiuan,82609059,Dalaragan,,100,500,100,200,0,100,,,,,,,,,,,,,,,,,,,,200,,,,,,PRC,
11/17/13,Eastern Samar Chapter,826,Eastern Samar,82609,Guiuan,82609044,Salug,Salog,391,1955,391,782,0,391,,,,,,,,,,,,,,,,,,,,782,,,,,,PRC,
11/17/13,Eastern Samar Chapter,826,Eastern Samar,82609,Guiuan,82609008,Bungtod,,273,1365,273,546,0,273,,,,,,,,,,,,,,,,,,,,546,,,,,,PRC,
11/9/13,Eastern Samar Chapter,826,Eastern Samar,82609,Guiuan,#N/A,Canlaray,,78,390,78,0,0,78,,,,,,,,,,,,,,,,,,,,,,,,,,PRC,
11/21/13,Eastern Samar Chapter,826,Eastern Samar,82610,Hernani,#N/A,Darawon,,187,935,187,374,0,187,,,,,,,,,,,,,,,,,,,,374,,,,,NLRC,PNS,Netherlands Red Cross
11/21/13,Eastern Samar Chapter,826,Eastern Samar,82610,Hernani,82610002,Cacatmonan,Cacatmonon,35,175,35,70,0,35,,,,,,,,,,,,,,,,,,,,70,,,,,NLRC,PNS,Netherlands Red Cross
11/21/13,Eastern Samar Chapter,826,Eastern Samar,82610,Hernani,82610006,Nagaja,,127,635,127,254,0,127,,,,,,,,,,,,,,,,,,,,254,,,,,NLRC,PNS,Netherlands Red Cross
11/21/13,Eastern Samar Chapter,826,Eastern Samar,82610,Hernani,82610007,Padang,,220,1100,220,440,0,220,,,,,,,,,,,,,,,,,,,,440,,,,,NLRC,PNS,Netherlands Red Cross
11/21/13,Eastern Samar Chapter,826,Eastern Samar,82610,Hernani,#N/A,Casilidi,,232,1160,232,464,0,232,,,,,,,,,,,,,,,,,,,,464,,,,,NLRC,PNS,Netherlands Red Cross
11/21/13,Eastern Samar Chapter,826,Eastern Samar,82610,Hernani,82610008,Barangay 1,,70,350,70,140,0,70,,,,,,,,,,,,,,,,,,,,140,,,,,NLRC,PNS,Netherlands Red Cross
11/21/13,Eastern Samar Chapter,826,Eastern Samar,82610,Hernani,82610009,Barangay 2,,120,600,120,240,0,120,,,,,,,,,,,,,,,,,,,,240,,,,,NLRC,PNS,Netherlands Red Cross
11/21/13,Eastern Samar Chapter,826,Eastern Samar,82610,Hernani,82610010,Barangay 3,,145,725,145,770,0,145,,,,,,,,,,,,,,,,,,,,770,,,,,NLRC,PNS,Netherlands Red Cross
11/21/13,Eastern Samar Chapter,826,Eastern Samar,82610,Hernani,82610011,Barangay 4,,155,775,155,310,0,155,,,,,,,,,,,,,,,,,,,,310,,,,,NLRC,PNS,Netherlands Red Cross
11/21/13,Eastern Samar Chapter,826,Eastern Samar,82610,Hernani,82610005,Carmen,,220,1100,220,440,0,220,,,,,,,,,,,,,,,,,,,,440,,,,,NLRC,PNS,Netherlands Red Cross
11/21/13,Eastern Samar Chapter,826,Eastern Samar,82610,Hernani,82610012,San Isidro,,94,470,94,188,0,94,,,,,,,,,,,,,,,,,,,,188,,,,,NLRC,PNS,Netherlands Red Cross
11/21/13,Eastern Samar Chapter,826,Eastern Samar,82610,Hernani,82610001,Batang,,182,910,182,634,135,182,,,,,,,135,135,,135,,,,,,,,,,364,,,,,NLRC,PNS,Netherlands Red Cross
12/28/13,Eastern Samar Chapter,826,Eastern Samar,82612,Lawaan,#N/A,,,2622,13110,2622,2622,5244,2622,,,,,,2622,,,,5244,,,,,,,,,,,,,,,,PRC,
11/18/13,Eastern Samar Chapter,826,Eastern Samar,82616,Mercedes,82616008,Barangay 1 Poblacion,,57,285,57,114,0,57,,,,,,,,,,,,,,,,,,,,114,,,,,NLRC,PNS,Netherlands Red Cross
11/18/13,Eastern Samar Chapter,826,Eastern Samar,82616,Mercedes,82616009,Barangay 2 Poblacion,,66,330,66,132,0,66,,,,,,,,,,,,,,,,,,,,132,,,,,NLRC,PNS,Netherlands Red Cross
11/18/13,Eastern Samar Chapter,826,Eastern Samar,82616,Mercedes,82616010,Barangay 3 Poblacion,,61,305,61,122,0,61,,,,,,,,,,,,,,,,,,,,122,,,,,NLRC,PNS,Netherlands Red Cross
11/18/13,Eastern Samar Chapter,826,Eastern Samar,82616,Mercedes,82616014,Barangay 4 Poblacion,,86,430,86,172,0,86,,,,,,,,,,,,,,,,,,,,172,,,,,NLRC,PNS,Netherlands Red Cross
11/18/13,Eastern Samar Chapter,826,Eastern Samar,82616,Mercedes,82616004,Busay,,84,420,84,168,0,84,,,,,,,,,,,,,,,,,,,,168,,,,,NLRC,PNS,Netherlands Red Cross
11/18/13,Eastern Samar Chapter,826,Eastern Samar,82616,Mercedes,82616001,Anuron,Anuran,177,885,177,354,0,177,,,,,,,,,,,,,,,,,,,,354,,,,,NLRC,PNS,Netherlands Red Cross
11/18/13,Eastern Samar Chapter,826,Eastern Samar,82616,Mercedes,82616005,Buyayawon,,115,575,115,230,0,115,,,,,,,,,,,,,,,,,,,,230,,,,,NLRC,PNS,Netherlands Red Cross
11/18/13,Eastern Samar Chapter,826,Eastern Samar,82616,Mercedes,82616016,San Roque,,79,395,79,158,0,79,,,,,,,,,,,,,,,,,,,,158,,,,,NLRC,PNS,Netherlands Red Cross
11/18/13,Eastern Samar Chapter,826,Eastern Samar,82616,Mercedes,82616003,Bobon,,56,280,56,112,0,56,,,,,,,,,,,,,,,,,,,,112,,,,,NLRC,PNS,Netherlands Red Cross
11/18/13,Eastern Samar Chapter,826,Eastern Samar,82616,Mercedes,82616015,Port Kennedy,,42,210,42,84,0,42,,,,,,,,,,,,,,,,,,,,84,,,,,NLRC,PNS,Netherlands Red Cross
11/18/13,Eastern Samar Chapter,826,Eastern Samar,82616,Mercedes,82616006,Cabunga-An,Cabungaan,57,285,57,114,0,57,,,,,,,,,,,,,,,,,,,,114,,,,,NLRC,PNS,Netherlands Red Cross
11/18/13,Eastern Samar Chapter,826,Eastern Samar,82616,Mercedes,82616012,Sung-An,,114,570,114,228,0,114,,,,,,,,,,,,,,,,,,,,228,,,,,NLRC,PNS,Netherlands Red Cross
11/18/13,Eastern Samar Chapter,826,Eastern Samar,82616,Mercedes,82616007,Cambante,Gambate,63,315,63,126,0,63,,,,,,,,,,,,,,,,,,,,126,,,,,NLRC,PNS,Netherlands Red Cross
11/18/13,Eastern Samar Chapter,826,Eastern Samar,82616,Mercedes,82616013,Palamrag,Palamrad,116,580,116,232,0,116,,,,,,,,,,,,,,,,,,,,232,,,,,NLRC,PNS,Netherlands Red Cross
